# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Wed Apr 17 12:15:03 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01 -0.17553 7.00000 1.4769970179 2.5369554902    1.477  0.884  3.8364  4.022    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.561 2.448 2.630 2.130
0.01 -0.17553 7.00000 1.4984748363 2.5387586702    1.498  0.922  3.8531  4.056    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.464 2.356 2.512 2.077
0.01 -0.17553 7.00000 1.5055012703 2.5393357485    1.505  0.928  3.8581  4.072    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.450 2.344 2.492 2.077
0.01 -0.17553 7.00000 1.5152173042 2.5401235918    1.515  0.932  3.8641  4.095    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.439 2.337 2.477 2.084
0.01 -0.17553 7.00000 1.5390014648 2.5420039888    1.539  0.931  3.8772  4.155    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.442 2.349 2.470 2.126
0.01 -0.17553 7.00000 1.5575461388 2.5434244153    1.557  0.914  3.8824  4.198    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.484 2.396 2.510 2.185
0.01 -0.17553 7.00000 1.5630435944 2.5438380508    1.563  0.907  3.8832  4.209    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.501 2.414 2.527 2.205
0.01 -0.17553 7.00000 1.5752072334 2.5447414692    1.575  0.890  3.8839  4.232    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.544 2.458 2.570 2.250
0.01 -0.17553 7.00000 1.5898195505 2.5458057630    1.589  0.876  3.8840  4.251    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.46e-14      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.580 2.495 2.608 2.287
0.01 -0.17553 7.00000 1.6108696461 2.5472999897    1.610  0.875  3.8862  4.266    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.78e-14      0.00 7.230e-01 2.670e-01 1.774e-03 4.845e-04 4.400e-03 -1.000 1.000e-02 2.581 2.499 2.608 2.295
0.01 -0.17553 7.00000 1.6135936975 2.5474900810    1.613  0.875  3.8864  4.268    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.45e-14      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 2.582 2.500 2.609 2.297
0.01 -0.17553 7.00000 1.6324993372 2.5487892885    1.632  0.879  3.8889  4.279    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-15      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 2.572 2.491 2.597 2.294
0.01 -0.17553 7.00000 1.6586956978 2.5505333475    1.658  0.925  3.8998  4.284    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-17      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 2.458 2.388 2.478 2.218
0.01 -0.17553 7.00000 1.6597865820 2.5506046027    1.659  0.927  3.9003  4.284    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-17      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 2.453 2.383 2.473 2.215
0.01 -0.17553 7.00000 1.6941299438 2.5527940222    1.693  0.994  3.9175  4.295    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-27      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 2.285 2.238 2.304 2.113
0.01 -0.17553 7.00000 1.7065217495 2.5535591741    1.706  1.019  3.9247  4.302    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 2.223 2.188 2.245 2.081
0.01 -0.17553 7.00000 1.7252571583 2.5546920540    1.724  1.057  3.9360  4.314    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 9.999e-03 2.128 2.117 2.161 2.036
0.01 -0.17553 7.00000 1.7502187490 2.5561581637    1.749  1.098  3.9496  4.333    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 9.993e-03 2.026 2.053 2.082 1.998
0.01 -0.17553 7.00000 1.7543478012 2.5563960618    1.753  1.102  3.9511  4.336    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 9.990e-03 2.015 2.047 2.075 1.995
0.01 -0.17553 7.00000 1.7682108879 2.5571854547    1.767  1.113  3.9553  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 9.983e-03 1.988 2.034 2.058 1.989
0.01 -0.17553 7.00000 1.7953181267 2.5586885660    1.794  1.132  3.9627  4.362    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 9.992e-03 1.939 2.010 2.028 1.977
0.01 -0.17553 7.00000 1.8021739721 2.5590604967    1.801  1.138  3.9645  4.366    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 1.926 2.003 2.020 1.973
0.01 -0.17553 7.00000 1.8148512840 2.5597397380    1.814  1.148  3.9687  4.375    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 1.900 1.993 2.006 1.969
0.01 -0.17553 7.00000 1.8500000238 2.5615671203    1.849  1.174  3.9760  4.387    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 1.836 1.957 1.965 1.944
0.01 -0.17553 7.00000 1.8892157078 2.5635139311    1.888  1.195  3.9829  4.403    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.844e-04 4.399e-03 -1.000 1.000e-02 1.783 1.933 1.937 1.929
0.01 -0.17553 7.00000 1.8981708288 2.5639455417    1.897  1.200  3.9843  4.405    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.844e-04 4.399e-03 -1.000 1.000e-02 1.769 1.926 1.928 1.923
0.01 -0.17553 7.00000 1.9081184864 2.5644195317    1.907  1.206  3.9857  4.407    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.844e-04 4.399e-03 -1.000 1.000e-02 1.754 1.917 1.918 1.916
0.01 -0.17553 7.00000 1.9463415146 2.5661890771    1.946  1.241  3.9928  4.409    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 1.000e-02 1.667 1.860 1.857 1.868
0.01 -0.17553 7.00000 1.9945122004 2.5683084429    1.995  1.283  4.0013  4.412    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 9.998e-03 1.562 1.793 1.785 1.810
0.01 -0.17553 7.00000 2.0426828861 2.5703132675    2.042  1.324  4.0093  4.413    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.670e-01 1.774e-03 4.844e-04 4.399e-03 -1.000 9.917e-03 1.459 1.728 1.715 1.753
0.01 -0.17553 7.00000 2.0908539295 2.5722122425    2.090  1.364  4.0171  4.414    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.670e-01 1.774e-03 4.843e-04 4.399e-03 -1.000 9.982e-03 1.360 1.665 1.649 1.698
0.01 -0.17553 7.00000 2.1390244961 2.5740131757    2.138  1.403  4.0246  4.415    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.843e-04 4.399e-03 -1.000 1.000e-02 1.262 1.604 1.584 1.644
0.01 -0.17553 7.00000 2.1871953011 2.5757231950    2.186  1.442  4.0320  4.416    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.843e-04 4.399e-03 -1.000 1.000e-02 1.166 1.544 1.521 1.590
0.01 -0.17553 7.00000 2.2353658676 2.5773487281    2.234  1.479  4.0389  4.416    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.843e-04 4.399e-03 -1.000 1.000e-02 1.073 1.487 1.460 1.538
0.01 -0.17553 7.00000 2.3317074776 2.5803693043    2.330  1.550  4.0523  4.417    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.843e-04 4.399e-03 -1.000 9.997e-03 0.895 1.376 1.345 1.438
0.01 -0.17553 7.00000 2.5243902206 2.5856227727    2.522  1.681  4.0762  4.416    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.231e-01 2.669e-01 1.774e-03 4.844e-04 4.400e-03 -1.000 9.997e-03 0.568 1.173 1.133 1.250
0.01 -0.17553 7.00000 2.7170732021 2.5900287692    2.716  1.802  4.0979  4.413    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 0.264 0.986 0.938 1.076
0.01 -0.17553 7.00000 2.9097561836 2.5937705650    2.908  1.915  4.1172  4.408    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -0.017 0.811 0.757 0.913
0.01 -0.17553 7.00000 3.1024391651 2.5969829722    3.101  2.020  4.1350  4.402    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -0.279 0.649 0.589 0.760
0.01 -0.17553 7.00000 3.2951221466 2.5997672170    3.293  2.117  4.1512  4.395    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -0.523 0.497 0.432 0.617
0.01 -0.17553 7.00000 3.4878048897 2.6022006850    3.484  2.209  4.1665  4.389    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -0.753 0.355 0.286 0.484
0.01 -0.17553 7.00000 3.6804881096 2.6043434942    3.677  2.295  4.1802  4.381    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -0.969 0.219 0.146 0.356
0.01 -0.17553 7.00000 3.8731708527 2.6062429850    3.871  2.377  4.1936  4.375    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -1.174 0.093 0.016 0.237
0.01 -0.17553 7.00000 4.0658535957 2.6079369361    4.064  2.455  4.2059  4.368    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -1.367 -0.028 -0.109 0.123
0.01 -0.17553 7.00000 4.2585368156 2.6094558266    4.255  2.528  4.2172  4.360    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -1.550 -0.144 -0.229 0.013
0.01 -0.17553 7.00000 4.4512195587 2.6108244901    4.448  2.598  4.2282  4.353    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -1.726 -0.255 -0.342 -0.091
0.01 -0.17553 7.00000 4.6439027786 2.6120633711    4.641  2.666  4.2388  4.346    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -1.894 -0.361 -0.451 -0.191
0.01 -0.17553 7.00000 4.8365855217 2.6131894218    4.834  2.730  4.2489  4.340    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.055 -0.463 -0.556 -0.287
0.01 -0.17553 7.00000 4.9300436974 2.6136992849    4.928  2.760  4.2534  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.130 -0.511 -0.606 -0.333
0.01 -0.17553 7.00000 5.0292682648 2.6142168262    5.028  2.791  4.2582  4.333    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.209 -0.561 -0.658 -0.381
0.01 -0.17553 7.00000 5.2219510078 2.6151575280    5.222  2.851  4.2674  4.327    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.357 -0.656 -0.755 -0.471
0.01 -0.17553 7.00000 5.4146342278 2.6160216556    5.415  2.908  4.2758  4.319    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.499 -0.749 -0.850 -0.559
0.01 -0.17553 7.00000 5.6073174477 2.6168178443    5.608  2.963  4.2840  4.312    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.637 -0.839 -0.943 -0.644
0.01 -0.17553 7.00000 5.6713762283 2.6170688016    5.672  2.981  4.2867  4.310    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.681 -0.868 -0.973 -0.672
0.01 -0.17553 7.00000 5.8000001907 2.6175535027    5.801  3.016  4.2920  4.306    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.770 -0.926 -1.032 -0.726
0.01 -0.17553 7.00000 6.0000000000 2.6182599138    6.000  3.069  4.3000  4.299    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -2.904 -1.013 -1.122 -0.809
0.01 -0.17553 7.00000 6.1999998093 2.6189141709    6.200  3.121  4.3075  4.292    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -3.032 -1.099 -1.209 -0.891
0.01 -0.17553 7.00000 6.4000000954 2.6195216279    6.399  3.171  4.3148  4.285    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -3.156 -1.182 -1.294 -0.970
0.01 -0.17553 7.00000 6.6691017151 2.6202732211    6.666  3.235  4.3241  4.275    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -3.317 -1.290 -1.405 -1.073
0.01 -0.17553 7.00000 7.0000000000 2.6211069280    6.996  3.311  4.3351  4.264    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -3.508 -1.420 -1.537 -1.196
0.01 -0.17553 7.00000 7.4649348259 2.6221359645    7.463  3.412  4.3493  4.248    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -3.760 -1.592 -1.714 -1.361
0.01 -0.17553 7.00000 8.0000000000 2.6231516585    8.001  3.522  4.3644  4.229    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -4.034 -1.783 -1.909 -1.545
0.01 -0.17553 7.00000 8.4927005768 2.6239579670    8.490  3.616  4.3770  4.211    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -4.269 -1.950 -2.079 -1.705
0.01 -0.17553 7.00000 9.0000000000 2.6246829947    8.995  3.709  4.3891  4.191    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -4.502 -2.118 -2.250 -1.868
0.01 -0.17553 7.00000 9.3527793884 2.6251342172    9.348  3.770  4.3967  4.177    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -4.655 -2.232 -2.365 -1.977
0.01 -0.17553 7.00000 9.9075546265 2.6257696141    9.905  3.864  4.4078  4.154    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -4.889 -2.402 -2.545 -2.136
0.01 -0.17553 7.00000 10.0000000000 2.6258676431    9.998  3.879  4.4096  4.149    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -4.927 -2.431 -2.574 -2.163
0.01 -0.17553 7.00000 10.3675022125 2.6262375400   10.366  3.936  4.4161  4.134    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -5.071 -2.539 -2.685 -2.264
0.01 -0.17553 7.00000 10.8757190704 2.6267020077   10.875  4.014  4.4245  4.110    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -5.265 -2.689 -2.838 -2.405
0.01 -0.17553 7.00000 11.2909479141 2.6270460154   11.291  4.076  4.4307  4.090    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -5.420 -2.823 -2.972 -2.542
0.01 -0.17553 7.00000 11.6805305481 2.6273433338   11.681  4.133  4.4360  4.068    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -5.563 -2.949 -3.096 -2.672
0.01 -0.17553 7.00000 12.0000000000 2.6275706487   12.001  4.180  4.4399  4.049    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.670e-01 1.775e-03 4.845e-04 4.401e-03 -1.000 1.000e-02 -5.680 -3.052 -3.198 -2.778
0.01 -0.17553 7.00000 12.3639564514 2.6278132264   12.358  4.229  4.4437  4.028    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-26      0.00 7.230e-01 2.670e-01 1.779e-03 4.846e-04 4.401e-03 -1.000 1.000e-02 -5.803 -3.160 -3.305 -2.891
0.01 -0.17553 7.00000 12.9069509506 2.6281460545   12.890  4.301  4.4486  3.994    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-20      0.00 7.230e-01 2.670e-01 1.786e-03 4.848e-04 4.401e-03 -1.000 1.000e-02 -5.983 -3.318 -3.462 -3.055
0.01 -0.17553 7.00000 13.4112434387 2.6284275646   13.382  4.367  4.4521  3.958    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-15      0.00 7.230e-01 2.670e-01 1.792e-03 4.849e-04 4.400e-03 -1.000 1.000e-02 -6.147 -3.464 -3.608 -3.200
0.01 -0.17553 7.00000 13.8591346741 2.6286579367   13.818  4.425  4.4540  3.921    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-10      0.00 7.230e-01 2.670e-01 1.796e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -6.293 -3.600 -3.745 -3.334
0.01 -0.17553 7.00000 14.0000000000 2.6287268957   13.956  4.443  4.4543  3.909    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.58e-09      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -6.338 -3.644 -3.790 -3.378
0.01 -0.17553 7.00000 14.3058099747 2.6288712404   14.256  4.480  4.4550  3.883    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-09      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -6.431 -3.736 -3.881 -3.468
0.01 -0.17553 7.00000 14.7680568695 2.6290764299   14.709  4.536  4.4549  3.842    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.32e-09      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -6.569 -3.878 -4.024 -3.610
0.01 -0.17553 7.00000 15.1540603638 2.6292367911   15.085  4.582  4.4535  3.800    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-08      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -6.686 -4.006 -4.151 -3.739
0.01 -0.17553 7.00000 15.6397142410 2.6294256761   15.557  4.641  4.4501  3.742    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-08      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -6.832 -4.173 -4.318 -3.910
0.01 -0.17553 7.00000 16.0000000000 2.6295573144   15.906  4.683  4.4463  3.693    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-08      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -6.939 -4.307 -4.452 -4.040
0.01 -0.17553 7.00000 16.2665824890 2.6296504115   16.159  4.713  4.4429  3.657    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-08      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -7.012 -4.404 -4.550 -4.136
0.01 -0.17553 7.00000 16.6412391663 2.6297754706   16.513  4.756  4.4357  3.595    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-08      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -7.119 -4.563 -4.709 -4.293
0.01 -0.17553 7.00000 17.0031871796 2.6298902882   16.854  4.797  4.4269  3.528    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-08      0.00 7.230e-01 2.670e-01 1.798e-03 4.851e-04 4.400e-03 -1.000 1.000e-02 -7.221 -4.732 -4.877 -4.462
