# Synthetic cluster MASSCLEAN parameters:
# M = 500 Mo
# z = 0.008
# log(age) = 8.0
# Av = 1.0 / E(B-V) = 0.32
# d = 3 kpc / d_m = 12.39
#
# id  x  y  V  eV  BV  eBV
22017  210.399467  517.021605  21.429682  0.331707  0.757581  0.113484
22020  1836.025191  351.256655  21.383166  0.196058  0.878698  0.192729
22022  1253.817803  162.611325  21.007147  0.441914  1.014974  0.365770
22026  1582.667252  799.662164  20.988131  0.153440  0.897605  0.295015
22027  628.528286  217.429152  19.507654  0.077123  0.125906  0.066381
22041  1994.946696  1494.771713  19.452729  0.092873  -0.036731  0.118597
22049  1663.186164  321.017672  21.166936  0.121849  1.094271  0.130304
22050  77.600183  145.687701  20.383798  0.095979  0.479840  0.127923
22053  1749.900332  1546.828169  20.992672  0.320411  0.954108  0.247595
22056  531.125740  1290.025964  20.810837  0.152772  0.858581  0.129002
22059  211.428789  1354.932301  20.864994  0.184398  0.781431  0.273152
22065  314.309863  1162.007069  21.678464  0.211513  1.173312  0.141848
22070  370.871982  1390.779949  20.629190  0.219211  0.804622  0.102605
22073  2034.369701  375.977196  21.924190  0.137021  1.544594  0.360061
22076  1409.726643  1574.404491  19.156138  0.068863  -0.038971  0.092879
22078  862.644539  1523.632417  19.653669  0.118313  -0.038607  0.095129
22084  974.371399  1113.679397  20.838788  0.163858  0.458357  0.199039
22088  506.550295  2014.065865  21.084048  0.145313  0.688543  0.112744
22103  240.851317  1159.298334  19.339737  0.118566  0.095030  0.091995
22108  690.324445  1007.309621  21.018073  0.148444  1.072915  0.305547
22110  2013.468480  1246.041384  21.094165  0.164756  1.020313  0.202574
22113  951.992188  427.065769  20.509243  0.117723  0.379560  0.189964
22114  1128.390236  946.296992  20.378470  0.098386  0.309385  0.118830
22123  1389.924547  628.648845  19.254415  0.120204  -0.147437  0.079808
22124  1056.336539  910.110006  19.414710  0.090593  -0.004557  0.074507
22126  983.153216  1801.751644  20.741034  0.113778  0.682770  0.098712
22131  1346.112429  867.877214  20.755352  0.218254  0.557353  0.149922
22132  1260.043780  1524.066031  19.746406  0.095641  0.120600  0.071480
22133  123.698023  341.731393  20.262275  0.110582  0.128546  0.105054
22135  1399.848468  1156.530209  19.804158  0.108921  0.139398  0.092793
22137  1297.594775  907.180324  20.538367  0.111842  0.501203  0.112317
22138  1726.818183  1611.153364  20.911520  0.311836  -0.045518  0.201603
22140  540.551922  489.522795  20.627077  0.263713  0.268840  0.122232
22142  1227.954044  75.959575  20.232856  0.154339  -0.012114  0.117289
22146  1454.974030  461.544554  21.212863  0.113959  0.002938  0.325633
22147  1168.204432  872.887829  20.071967  0.092610  0.176207  0.114920
22157  14.069363  278.941412  20.432465  0.153730  0.133662  0.217593
22159  130.918617  1814.287608  21.046084  0.247062  0.623609  0.289339
22161  593.491190  1092.507058  20.695523  0.130711  0.277978  0.372458
22162  908.882525  1935.245528  20.496711  0.108191  -0.126434  0.182294
22165  905.880084  1335.034410  20.981845  0.325919  0.498353  0.292892
22169  1033.174340  654.235581  21.046277  0.206971  0.353284  0.163467
22171  1989.774669  1781.872060  20.023130  0.095475  -0.154666  0.226987
22174  584.190137  1854.466705  20.357673  0.107863  0.250596  0.090297
22176  415.975338  608.532140  20.714160  0.201583  0.561355  0.144524
22179  1542.054616  917.209896  20.729564  0.160376  0.480341  0.135402
22181  1507.623568  1072.482354  20.928012  0.248629  0.584927  0.242490
22187  1742.567548  971.832705  21.183508  0.185125  0.561250  0.131715
22190  352.212586  1897.752399  20.447162  0.136947  0.343097  0.124141
22194  358.719918  253.556130  20.697901  0.292201  0.571498  0.125279
22196  1264.135821  35.012786  19.581241  0.088739  -0.270286  0.078282
22197  1923.412079  2047.425546  20.969798  0.137815  0.611278  0.225211
22201  1044.690439  1692.009640  20.964740  0.170357  0.359186  0.121518
22203  1610.555866  1056.223694  20.938388  0.125950  0.469103  0.100296
22206  1750.866903  1816.729938  20.899239  0.159824  0.095871  0.188775
22208  1228.961771  1997.886909  20.247961  0.153604  0.325281  0.180623
22214  1439.550224  665.275745  20.657887  0.282495  0.839633  0.179400
22216  1106.480755  13.354007  20.882478  0.141304  0.348451  0.166160
22218  1683.682098  808.681203  20.995241  0.269082  0.386084  0.226609
22219  533.810231  409.635254  20.656745  0.174108  0.561160  0.220081
22225  899.993341  2008.051834  20.824599  0.139602  0.346562  0.162680
22228  1948.136489  185.131709  19.984847  0.136250  -0.066481  0.125956
22234  1335.510896  119.245261  20.064522  0.214961  0.199659  0.145004
22238  708.076001  982.013383  21.715778  0.158442  0.893992  0.214022
22239  1388.003592  883.973700  21.012855  0.175070  0.480611  0.184702
22245  604.027398  1265.687068  21.012245  0.116079  -0.150740  0.178552
22259  800.999649  1043.040387  21.216226  0.164938  0.158915  0.225145
22268  694.582645  1431.727540  21.458221  0.209698  -0.047528  0.292850
22271  644.311992  1213.854955  20.804726  0.106584  0.104910  0.178607
22278  883.783324  526.582740  21.577314  0.189881  0.546743  0.218930
