Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,Gmag,BP-RP,e_Gmag,e_BP-RP
288,119.6236,-60.6975,2.4781,0.0159,-5.6038,0.0237,11.403,0.0194,11.6904,2.9536,9.7086,0.1772,0.0028,0.0047
289,119.8149,-60.6889,2.4513,0.0327,-4.9495,0.0477,10.6068,0.0389,,,16.1883,1.8982,0.0032,0.0108
291,119.8058,-60.6733,2.4333,0.0104,-5.6796,0.0159,10.8495,0.013,25.6918,2.7769,13.4008,1.0129,0.0028,0.005
292,122.4559,-60.7234,2.3206,0.0501,-5.9253,0.0719,10.7376,0.0692,,,16.8674,2.1743,0.0029,0.0143
294,119.9323,-60.5769,2.2754,0.1079,-4.5049,0.1703,10.8053,0.1358,,,17.9896,2.9965,0.0033,0.0546
295,119.9064,-60.587,2.2335,0.1153,-4.037,0.1335,11.1217,0.159,22.9303,0.44,4.2988,2.2039,0.003,0.0058
296,122.6176,-60.7224,2.3978,0.0129,-5.3869,0.0164,10.6762,0.0176,21.8568,3.3695,14.0987,1.1395,0.0028,0.0055
297,119.4099,-60.8905,2.4189,0.0134,-4.1251,0.0171,11.1337,0.0152,27.3768,3.0308,11.1468,0.5426,0.0028,0.0047
300,119.8437,-60.6201,2.4621,0.0538,-3.9967,0.0748,10.6349,0.062,,,17.0474,2.2923,0.0029,0.0234
302,119.8035,-60.6605,2.2932,0.1565,-4.5395,0.2716,10.8804,0.1774,,,18.5351,2.9982,0.0034,0.0516
303,119.4061,-60.8978,2.4172,0.0165,-4.9036,0.0214,11.2235,0.019,23.8747,0.9558,10.8071,0.4214,0.0028,0.0047
305,119.9189,-60.6002,2.3811,0.0526,-4.9069,0.0772,11.2341,0.0743,,,16.9731,2.4323,0.0028,0.0149
309,122.6287,-60.5996,2.4177,0.0623,-4.9044,0.0751,11.2092,0.0832,,,17.2428,2.601,0.0029,0.0179
310,119.8412,-60.6398,2.3997,0.0902,-5.1093,0.1412,11.8691,0.098,,,17.8582,2.5751,0.003,0.0337
312,117.8949,-59.9463,2.3551,0.1654,-4.6471,0.1975,11.6289,0.1842,,,18.6642,2.9649,0.0037,0.0971
313,119.5924,-60.7198,2.4104,0.167,-5.0166,0.2327,10.6112,0.1681,,,18.6688,2.5608,0.0033,0.0863
314,119.628,-60.7669,2.4209,0.0189,-4.5327,0.0265,11.1623,0.0209,25.286,2.8253,13.6692,1.2527,0.0028,0.0051
315,119.6391,-60.7409,2.434,0.0119,-2.8677,0.0155,10.6982,0.0138,29.7674,2.6514,12.639,0.936,0.0028,0.0051
316,119.6397,-60.7447,2.4011,0.0468,-4.2198,0.0639,11.1889,0.0501,,,16.6149,2.0798,0.0029,0.016
318,119.6627,-60.756,2.4172,0.0131,-5.0534,0.0164,11.0807,0.0161,22.0271,5.6636,13.9946,1.1355,0.0028,0.0052
319,119.6119,-60.7528,2.3896,0.0236,-4.8989,0.0289,11.4259,0.025,,,15.2201,1.5158,0.0028,0.0073
320,119.5867,-60.7716,2.373,0.0861,-5.3517,0.1123,10.8017,0.089,,,17.7261,2.4361,0.0031,0.057
321,118.1979,-62.8397,2.3045,0.0979,-3.6479,0.1222,11.6977,0.1314,,,17.9643,2.6445,0.003,0.0364
322,119.6342,-60.7669,2.4419,0.0157,-4.7733,0.0213,11.8384,0.0172,26.6055,8.6009,14.406,1.2849,0.0032,0.0085
324,119.6637,-60.7213,2.3242,0.0693,-4.9843,0.0977,11.541,0.0803,,,17.5224,2.3378,0.0029,0.0385
326,121.4909,-58.842,2.3617,0.0644,-4.48,0.0765,10.1766,0.0732,,,17.3698,2.493,0.0031,0.0454
327,119.684,-60.7604,2.5104,0.0497,-4.6132,0.0621,11.6874,0.0554,,,16.863,2.2948,0.0028,0.0147
328,119.2869,-61.1128,2.4001,0.0165,-5.1219,0.0198,11.3903,0.0215,27.5937,6.2669,14.7524,1.3547,0.0028,0.0053
329,119.6559,-60.7694,2.4118,0.0171,-3.839,0.0217,11.2337,0.02,37.7401,10.7818,14.6156,1.3159,0.0028,0.0053
330,119.6544,-60.7745,2.4608,0.0189,-3.9043,0.0244,11.4351,0.0226,28.5715,6.2647,14.842,1.3785,0.0029,0.0074
331,119.6505,-60.7717,2.3931,0.0992,-5.0329,0.1431,11.5316,0.114,,,17.9995,2.4471,0.003,0.0522
334,118.1101,-59.8291,2.4838,0.0371,-4.5075,0.0511,11.1893,0.0449,,,16.3496,1.9879,0.0032,0.0107
336,119.6089,-60.7371,2.4168,0.0154,-5.0423,0.0201,11.6205,0.0175,14.5252,7.3246,14.4391,1.2369,0.0028,0.0049
337,119.6444,-60.7013,2.2958,0.0586,-4.3241,0.0794,10.9939,0.0695,,,10.2006,0.58,0.0028,0.0047
338,119.628,-60.729,2.4385,0.0189,-5.0252,0.0251,11.6581,0.0218,27.0285,1.5022,8.7683,0.0451,0.0028,0.0047
339,119.583,-60.7278,2.3895,0.0195,-5.1319,0.0267,11.1062,0.0215,,,15.0755,1.4513,0.0028,0.0056
341,118.431,-62.7357,2.3215,0.1003,-4.1432,0.1268,11.6061,0.1418,,,17.9558,2.6264,0.003,0.0304
342,117.8795,-59.9012,2.499,0.1197,-3.9598,0.1613,10.8066,0.1489,,,18.2104,2.6917,0.0034,0.0777
344,119.5716,-60.7435,2.4505,0.0755,-4.8305,0.1032,10.8443,0.0819,,,17.6254,2.4419,0.0029,0.0292
346,119.7523,-60.7362,2.3663,0.121,-5.1964,0.161,11.1733,0.1302,,,18.4636,3.0765,0.0031,0.0783
347,119.616,-60.7416,2.5768,0.1206,-4.3147,0.1451,11.5805,0.1167,,,18.2088,2.8336,0.0032,0.0669
348,119.575,-60.7542,2.4666,0.0189,-5.1874,0.0241,10.8889,0.0215,22.1534,2.537,11.2926,0.7565,0.0028,0.0047
349,119.7508,-60.6772,2.4653,0.0285,-4.4399,0.0475,10.9945,0.0343,,,15.8689,1.7689,0.0028,0.0079
350,119.74,-60.6829,2.4524,0.067,-4.7603,0.1049,11.2121,0.0762,,,17.4283,2.3576,0.0029,0.0255
356,119.0325,-60.9513,2.2899,0.0854,-4.4575,0.101,11.2002,0.1024,,,17.6876,2.7904,0.0029,0.0295
357,119.7561,-60.3981,2.4767,0.0989,-4.0699,0.1286,10.453,0.1272,,,18.3769,2.7443,0.0031,0.064
358,121.0511,-60.9115,2.3021,0.1758,-4.9059,0.3529,11.6502,0.2476,,,18.6827,,0.0038,
359,121.8412,-60.7729,2.4011,0.0145,-3.9843,0.0203,11.5352,0.0173,26.4166,2.2229,14.0505,1.1417,0.0028,0.0048
360,121.5528,-60.7829,2.4154,0.0119,-5.4467,0.0159,10.9656,0.0134,22.0428,2.9224,13.5855,1.02,0.0028,0.0052
361,121.4623,-60.8128,2.4383,0.0137,-4.4325,0.0182,10.4653,0.0154,,,11.245,0.5581,0.0028,0.0048
363,121.4521,-60.7742,2.7566,0.0118,-5.529,0.0147,12.5923,0.0126,23.3873,1.3531,11.5877,0.6897,0.0028,0.0047
364,119.1953,-60.9903,2.3476,0.0811,-4.8984,0.0989,11.2391,0.0997,,,17.7891,2.6167,0.003,0.039
365,121.7008,-60.7014,2.377,0.1033,-4.675,0.1376,11.3744,0.1085,,,18.0981,2.9122,0.0031,0.0622
370,121.6533,-60.661,2.6022,0.1125,-4.8646,0.1512,10.9916,0.1182,,,18.1428,2.7304,0.0032,0.0344
371,120.6913,-59.9505,2.4342,0.0837,-5.232,0.1019,11.359,0.098,,,17.7299,2.548,0.003,0.0268
373,120.9783,-60.9509,2.2542,0.0963,-4.6186,0.1165,11.1298,0.1265,,,18.007,2.6125,0.0031,0.0455
374,116.9545,-60.7817,2.56,0.0108,-4.2171,0.0138,11.8443,0.014,22.8657,1.834,12.6728,0.8564,0.0028,0.0049
376,121.0511,-60.9438,2.4603,0.0205,-4.7787,0.0242,10.8838,0.0264,20.6393,6.5656,15.0346,1.441,0.0029,0.0067
378,120.6081,-59.8414,2.4079,0.0433,-4.8725,0.0553,10.8123,0.0533,,,16.4871,2.0593,0.0029,0.0099
379,119.1399,-61.0155,2.4678,0.0169,-4.6868,0.021,11.1709,0.023,17.7361,4.8689,14.3227,1.3325,0.0028,0.0055
380,121.5753,-60.199,2.435,0.0105,-5.5357,0.014,11.0595,0.0121,22.6486,2.4241,13.5694,1.0532,0.0028,0.0051
381,121.2544,-60.8624,2.3497,0.0341,-5.724,0.0438,10.7758,0.0397,,,15.7071,1.7271,0.003,0.0075
385,116.9363,-60.7183,2.451,0.009,-4.1734,0.0121,12.0724,0.0115,63.7125,28.7818,11.8688,0.878,0.0056,0.0207
386,121.5507,-60.2603,2.4248,0.0116,-5.0922,0.0147,11.0442,0.013,25.5575,0.9614,11.4835,0.6542,0.0028,0.0047
387,121.2797,-60.9426,2.4904,0.0752,-5.4533,0.0886,11.4272,0.0835,,,17.6065,2.5126,0.003,0.027
388,116.3622,-60.7792,2.341,0.0783,-3.5436,0.0989,11.3241,0.1047,,,17.6321,2.3801,0.003,0.0265
389,119.8663,-58.5736,2.2218,0.0289,-3.571,0.0377,10.8103,0.0315,27.2664,5.9124,14.5852,1.3037,0.0033,0.0097
390,119.5637,-60.9926,2.4334,0.0597,-4.362,0.0707,11.2596,0.0682,,,17.3271,2.3764,0.0029,0.0187
391,120.4591,-59.8285,2.575,0.0985,-5.3958,0.1221,11.0964,0.1133,,,18.0227,2.6666,0.0031,0.038
392,117.7717,-61.1225,2.4337,0.1027,-4.6328,0.1493,11.0267,0.1245,,,18.1937,2.7423,0.0031,0.0407
393,117.7889,-61.1415,2.262,0.0372,-4.5295,0.0501,11.1554,0.0457,,,16.0025,2.1713,0.0029,0.0076
396,119.0546,-61.0412,2.4971,0.0288,-4.4577,0.034,11.6451,0.0368,,,15.91,2.0408,0.0028,0.0066
397,121.6179,-60.8555,2.4097,0.1058,-5.5523,0.1313,11.0589,0.1165,,,18.1728,2.6873,0.0032,0.0549
398,120.5903,-59.8128,2.4657,0.0282,-3.5741,0.0436,9.2233,0.0362,20.411,3.2273,9.1552,0.1303,0.0028,0.0047
400,120.2328,-60.0061,2.4722,0.0555,-4.9598,0.0661,10.8686,0.0727,,,17.0454,2.2709,0.0031,0.0156
401,120.4189,-59.98,2.3539,0.0198,-5.2052,0.0233,10.6778,0.0269,16.0759,5.2778,14.8925,1.3542,0.0028,0.0058
402,119.0916,-60.9427,2.5315,0.0267,-4.9122,0.0319,9.9497,0.0333,27.0005,2.4714,13.0732,1.0268,0.0028,0.0054
404,119.5531,-61.031,2.4553,0.0098,-4.8182,0.0117,11.5816,0.012,22.6112,2.4754,13.244,1.1317,0.0028,0.0049
405,120.2053,-60.184,2.3387,0.122,-5.0508,0.145,11.0697,0.1588,,,18.4069,2.791,0.0032,0.05
406,119.0592,-60.9709,2.4686,0.0389,-4.5555,0.0468,11.1039,0.046,,,16.393,1.978,0.0028,0.0096
407,117.0822,-60.9339,2.4272,0.1064,-4.582,0.1431,11.0517,0.121,,,18.1541,2.6655,0.0031,0.0578
408,120.2487,-60.1985,2.386,0.0852,-4.9147,0.1043,11.4753,0.1229,,,17.9196,2.4051,0.0032,0.0479
410,120.8301,-60.7809,2.4659,0.0215,-4.9938,0.0326,11.6257,0.0293,8.5299,7.2957,15.3007,1.8251,0.003,0.0076
411,121.0198,-60.753,2.4611,0.1549,-5.4385,0.2102,11.3725,0.2131,,,18.7388,2.7937,0.0035,0.0737
413,120.9337,-59.8975,2.3948,0.0584,-4.5404,0.0748,11.0601,0.0711,,,17.3346,2.3964,0.003,0.0175
418,120.6895,-60.0409,2.6598,0.0988,-5.083,0.1198,11.5841,0.1229,24.2299,1.8439,11.1134,0.7222,0.0028,0.0048
419,121.298,-60.775,2.508,0.0993,-4.6851,0.1296,11.0275,0.0995,,,17.9638,2.6727,0.003,0.0323
420,120.5678,-60.0582,2.569,0.0758,-4.7517,0.0908,11.0519,0.1059,,,17.7484,2.5913,0.0029,0.0275
422,119.0789,-60.9482,2.4688,0.0269,-4.5796,0.0328,10.8462,0.0337,25.2244,1.3389,12.2857,0.8812,0.0028,0.0047
424,120.8243,-60.8328,2.4297,0.0388,-4.7629,0.0556,11.298,0.0515,,,16.3674,1.9627,0.0029,0.0083
425,120.3337,-60.1236,2.3776,0.0386,-4.2181,0.0481,11.0282,0.0555,,,16.2866,2.2556,0.0029,0.0101
429,120.9235,-60.9075,2.501,0.0244,-4.5933,0.0296,11.5369,0.0321,,,8.2695,-0.015,0.0028,0.0047
431,119.1634,-60.9833,2.4133,0.0139,-4.7171,0.0179,11.0034,0.0174,22.2024,2.6576,13.0128,0.9544,0.0028,0.0052
432,116.8695,-60.8403,2.2854,0.0205,-3.6476,0.0277,10.5767,0.0254,,,15.1616,1.4371,0.0029,0.0068
435,119.0557,-60.9853,2.3657,0.0229,-4.9401,0.0278,11.1772,0.0273,22.2407,4.1471,14.4361,1.3033,0.0028,0.0059
436,120.3036,-60.1179,2.4544,0.0867,-4.9794,0.1037,10.6531,0.1269,,,17.8811,2.69,0.003,0.0332
438,121.0574,-60.8221,2.4229,0.0101,-4.5872,0.0137,10.9982,0.0114,23.131,3.7711,12.2851,0.7759,0.0028,0.0048
441,117.1786,-60.8744,2.4408,0.054,-3.8036,0.069,11.6225,0.0729,,,17.0256,2.261,0.003,0.0166
442,120.8764,-60.876,2.4236,0.0117,-5.6297,0.0148,11.4142,0.0163,25.0138,1.5479,12.7952,0.8578,0.0028,0.0052
443,120.2115,-60.1529,2.4588,0.0166,-5.5806,0.0206,11.2579,0.0227,24.969,1.6717,11.0791,0.512,0.0028,0.0047
444,120.9842,-60.8371,2.4942,0.0787,-4.6573,0.1109,10.3419,0.1031,,,17.3987,2.5958,0.0031,0.0185
445,117.7168,-61.0897,2.4191,0.0098,-3.6152,0.0127,11.396,0.0105,20.7259,3.1868,13.1662,0.9616,0.003,0.0065
447,120.9831,-60.9931,2.423,0.0215,-4.5401,0.026,10.6138,0.0301,,,15.2956,1.5267,0.0031,0.0113
448,120.9809,-60.9942,2.4372,0.0101,-4.4691,0.0128,10.6313,0.0134,23.4577,1.0278,12.1476,0.7424,0.0028,0.0047
449,120.737,-61.0166,2.4173,0.0203,-4.2379,0.0254,11.1508,0.0252,,,15.2291,1.4847,0.003,0.0074
450,117.9773,-60.7991,2.5601,0.0265,-5.7295,0.0353,10.7381,0.034,,,15.7516,1.7051,0.0028,0.0059
452,120.6997,-61.0211,2.3993,0.0113,-4.8269,0.0138,11.1492,0.0138,25.5952,0.99,11.5523,0.627,0.0028,0.0047
453,120.7351,-60.9791,2.5561,0.1362,-4.6038,0.1723,10.6671,0.1812,,,18.6935,2.8064,0.0033,0.0597
455,119.8196,-59.1021,2.4772,0.0952,-4.9982,0.1989,12.3991,0.1024,,,17.132,,0.004,
456,120.8444,-60.9334,2.3431,0.0115,-5.2645,0.0144,11.1892,0.0156,25.6105,2.4672,13.2499,0.9508,0.0028,0.0051
457,120.4899,-61.0818,2.4629,0.0145,-5.0673,0.0182,11.5898,0.0192,15.0087,2.5453,9.4362,0.1186,0.0028,0.0047
458,118.1275,-60.8203,2.401,0.0684,-4.6026,0.0951,11.7146,0.0839,,,17.5143,2.5011,0.003,0.0244
459,118.0162,-60.8365,2.4619,0.0283,-4.1848,0.036,11.4885,0.034,,,15.9278,1.7948,0.0028,0.0062
460,118.0602,-60.8324,2.465,0.0237,-4.8641,0.0307,11.4617,0.028,,,15.3938,1.6415,0.0028,0.0066
461,120.6042,-61.0199,2.4382,0.0166,-4.9115,0.0204,11.1882,0.0237,18.1235,5.3978,14.6553,1.315,0.0029,0.0067
462,120.5969,-61.0015,2.4451,0.0095,-5.0172,0.0121,11.7602,0.0121,27.521,2.2103,12.3099,0.7681,0.0028,0.0048
464,117.9858,-60.8893,2.4287,0.0117,-4.2237,0.0151,11.1535,0.0135,21.9292,2.7927,13.5975,1.0432,0.0028,0.0054
467,118.2523,-60.8026,2.4411,0.0483,-4.2508,0.068,10.8837,0.066,,,16.7789,2.1876,0.0029,0.0094
468,117.9986,-60.7894,2.4347,0.0318,-3.9327,0.0414,11.0997,0.0382,,,15.9649,1.811,0.0029,0.0073
469,119.7662,-59.1351,2.5092,0.1359,-4.8598,0.1882,11.2606,0.1537,,,18.7224,2.9804,0.0035,0.0936
470,120.741,-61.0287,2.4254,0.0123,-4.6053,0.016,11.7196,0.0154,23.6167,1.6453,12.7792,0.8612,0.0028,0.005
471,118.3321,-60.7136,2.4107,0.0144,-4.5631,0.0204,10.9084,0.0204,18.4757,3.5239,10.0302,0.1942,0.0028,0.0047
473,118.8489,-59.1846,2.4992,0.0866,-4.6222,0.0941,10.5102,0.0956,,,17.5176,2.5133,0.0031,0.0304
474,118.8422,-61.1564,2.3884,0.0223,-4.2429,0.0277,10.7129,0.0295,,,15.4826,1.6227,0.0028,0.0061
475,118.2458,-60.7182,2.5764,0.1217,-4.8161,0.1834,10.7786,0.1777,,,18.4972,2.7639,0.0033,0.0909
476,120.713,-61.1139,2.4088,0.055,-4.7502,0.0673,11.3824,0.0725,,,17.305,2.3062,0.0029,0.0197
477,118.299,-60.6941,2.3279,0.0486,-4.746,0.0701,12.0395,0.0702,,,17.006,2.1681,0.0029,0.0134
478,118.2723,-60.7385,2.5576,0.1129,-3.8285,0.1698,11.6163,0.1646,,,18.4767,2.7433,0.0032,0.0517
482,118.3493,-60.7256,2.4037,0.0194,-3.8337,0.0265,11.1145,0.0278,,,15.1187,1.4554,0.0028,0.0057
485,120.9147,-60.9759,2.3209,0.0904,-5.2123,0.1098,11.403,0.1191,,,17.8542,2.5191,0.003,0.0321
488,118.0575,-60.7875,2.4574,0.0422,-4.6205,0.0574,10.612,0.0537,,,16.6038,2.0422,0.0029,0.0093
489,120.1365,-63.1915,2.4578,0.0174,-4.7843,0.0208,11.8364,0.0189,17.4463,5.8172,14.4563,1.2495,0.0028,0.0053
490,118.2607,-60.8405,2.4354,0.0282,-4.1215,0.0377,10.9637,0.0377,,,15.852,1.7741,0.003,0.0083
491,119.7425,-60.9424,2.4558,0.03,-4.6391,0.0369,11.8879,0.0331,,,16.0012,1.8323,0.0029,0.0082
492,118.2492,-60.8562,2.4732,0.014,-4.5315,0.0178,11.3647,0.0182,24.7272,1.8257,12.9709,0.9827,0.0028,0.0048
493,116.9686,-60.5855,2.4207,0.0474,-4.5346,0.065,11.1359,0.0575,,,16.7261,2.1043,0.0029,0.014
494,121.1272,-61.1102,2.366,0.0113,-4.7466,0.0134,10.5943,0.0141,26.6997,1.5615,11.9124,0.6828,0.0028,0.0047
497,121.4406,-61.0452,2.4182,0.0165,-4.4645,0.0198,10.9832,0.0206,42.1241,8.1972,14.81,1.3479,0.0028,0.0056
499,118.9167,-61.0211,2.4473,0.0476,-4.7043,0.0638,11.4602,0.0625,,,16.863,2.217,0.0031,0.0136
500,118.949,-61.0136,2.5273,0.1215,-4.6922,0.1389,10.6779,0.1603,,,18.3194,2.8894,0.0031,0.0661
501,121.6905,-60.3092,2.5216,0.1077,-4.7349,0.1312,10.4245,0.1193,,,18.3219,2.7555,0.0031,0.0397
502,119.0434,-61.087,2.4027,0.0698,-4.9854,0.0821,11.6948,0.0981,,,17.5787,2.5672,0.0029,0.03
503,121.6157,-60.3027,2.4917,0.1062,-4.7353,0.1303,11.3997,0.1148,,,18.3017,2.6454,0.0031,0.0556
504,121.4478,-60.9505,2.4217,0.0146,-5.2982,0.0183,11.118,0.0181,22.5197,1.8328,10.1182,0.2061,0.0028,0.0047
505,119.59,-60.9806,2.4475,0.0156,-4.5244,0.0192,12.525,0.0191,23.3227,4.6507,14.2944,1.442,0.0028,0.0058
506,118.0095,-60.9971,2.4252,0.0123,-4.1951,0.016,11.0802,0.0148,27.1309,3.4338,13.9015,1.1003,0.0029,0.0059
507,121.048,-61.0019,2.452,0.0145,-5.0772,0.02,11.9929,0.0217,24.9499,4.845,14.0991,,0.0029,
509,118.0029,-61.0404,2.5432,0.1048,-4.1001,0.1477,11.8894,0.1302,,,18.3284,2.7886,0.0032,0.0449
510,121.0488,-61.0023,2.4429,0.0093,-5.2897,0.0109,11.5243,0.0118,22.0799,2.4132,13.0833,0.9417,0.0029,0.0105
511,121.8138,-60.2017,2.341,0.0282,-5.8222,0.0349,9.9745,0.0334,,,15.9283,1.8405,0.0032,0.0098
512,121.6174,-60.3021,2.2901,0.0808,-4.9154,0.0986,11.7018,0.0895,,,17.7662,2.547,0.003,0.0319
513,121.2306,-61.0993,2.2403,0.0683,-5.3021,0.0825,11.6664,0.0903,,,17.5297,2.3847,0.0029,0.0251
514,120.5716,-60.958,2.3786,0.0192,-4.6067,0.0231,10.7949,0.0266,,,15.0804,1.432,0.003,0.0075
516,118.8707,-61.0779,2.3656,0.043,-4.8357,0.0565,10.9307,0.0569,,,16.8838,2.1882,0.0029,0.0143
517,120.0239,-59.0456,2.4851,0.0316,-4.6598,0.0424,11.1149,0.0365,,,15.9906,1.8143,0.0028,0.0085
518,118.1683,-60.8347,2.2469,0.0105,-5.0109,0.0123,10.3857,0.0148,29.2072,2.2906,11.9013,0.7459,0.0028,0.0047
521,118.8322,-61.0721,2.4146,0.0118,-4.2653,0.0151,11.5694,0.0167,23.9375,1.9933,12.9614,0.9776,0.0028,0.005
522,118.9182,-61.0732,2.4682,0.0136,-4.3924,0.0164,11.9981,0.0183,22.5752,1.8382,13.3206,1.1944,0.0028,0.0056
523,118.0578,-60.8858,2.4453,0.015,-4.3174,0.0183,11.2949,0.0165,16.9861,2.2677,10.256,0.2905,0.0028,0.0047
524,118.9058,-61.0693,2.4481,0.0652,-4.0276,0.0812,11.1476,0.0812,31.0546,3.4635,14.0981,1.4459,0.0033,0.0098
525,121.2353,-61.1145,2.4099,0.0119,-5.0211,0.0145,11.2336,0.0153,23.8795,0.9021,11.247,0.5442,0.0028,0.0047
526,120.6922,-60.8937,2.468,0.0115,-5.4013,0.0154,11.3555,0.0155,22.6337,1.252,10.7578,0.3977,0.0028,0.0047
529,117.7723,-62.6846,2.294,0.0763,-4.373,0.0881,11.719,0.0887,,,17.6241,2.8583,0.003,0.0312
532,118.2497,-60.8913,2.5003,0.0446,-4.3228,0.0597,11.4409,0.0583,,,16.6963,2.128,0.0029,0.0099
534,120.7604,-60.0696,2.4379,0.0168,-5.1682,0.0215,11.0144,0.02,20.059,1.7452,9.5606,0.1127,0.0028,0.0047
537,119.5579,-60.3338,2.4594,0.0196,-3.5371,0.0238,11.39,0.0214,-9.7077,5.9947,14.8645,1.3837,0.0034,0.0098
538,118.8799,-60.9474,2.4431,0.01,-4.727,0.0121,11.0199,0.0118,23.1917,1.5201,12.1134,0.7915,0.0028,0.0047
